F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
22.493551,0.2541405,17.060198,23.400778,26.57605,9.515852,202.31717,297.60648,122.587326,154.0212,1.5854372,0.7636451,0.4696161,1.3405924,2.4882169,2.0186007,41.747925,36.628105,31.019745,29.432034,1.9694301,0.837217,27.677547,0.38066545,13.449073,0.84124917,22.603825,0.59228957,3.3954108,3.8967686,0.064366564,1.813061,1.531261,0.5748698,0.39623144,10.214468,0.9649777,16.803093,24.279549,0.6312,467.11725,0.40448713,1228.096,0.17428252,-18.382341,-2.7357924,1549.9305,0.17199434,873.447,0.4005824,-34.9198,-1.2703096,2579.6902,0.09203376,842.7706,0.39996535,-37.242977,-1.1715205,-19.266558,-0.35255116,27.045918,0.28167713,0.012659157,3.3050232,-0.02133728,-0.54663044,2.0294223,0.7991601,28.916304,0.31682903,13.619446,0.84048647,23.067974,0.5894624,2.9803092,4.460288,-11.963443,20.665071,-0.03190526,-0.008930774,1.2340767,3.1182952,1.2884753,0.713,1.3338119,0.06454545,0.110746525,-16.73144,HC-M-86-258.wav
23.452108,0.1338289,21.049122,22.968529,25.782696,4.733574,154.89188,211.10593,95.37078,131.96735,0.8349234,0.50420207,0.43452504,0.7646966,1.1633358,0.7288108,8.336028,4.303694,6.852448,4.7751927,0.4243894,0.6270334,25.683409,0.3490046,0.4981269,15.722245,7.02917,1.5693021,3.2287636,3.2292004,0.037020568,1.83077,1.3391443,0.5917219,1.3130912,2.2166553,-3.1054769,-2.805131,14.155569,0.6646644,471.24664,0.43781033,1230.5739,0.15167576,-50.44098,-1.6075047,1438.5826,0.18116935,865.3129,0.2777299,-55.159473,-1.3874179,2489.6934,0.09037485,714.09265,0.30533677,-59.67929,-1.241199,-10.749363,-0.44061688,20.198704,0.30149278,0.04020918,0.60084754,-0.017150285,-0.5737932,0.47336972,0.57178426,28.411423,0.22906269,0.88062733,9.247218,6.4419684,1.8170768,2.6899612,4.1462345,-5.0110703,13.66347,0.01992697,-0.007459704,0.26795855,3.3639145,2.3144996,0.32088232,0.35528255,0.10166667,0.08645165,-29.59799,HC-M-87-86.wav
25.213799,0.16142854,22.986368,25.964712,28.619583,5.633215,227.05896,296.75934,68.82903,65.700294,0.6648334,0.64424604,0.26029536,0.56522876,1.0197297,0.75943434,8.107941,4.8793,7.0002933,4.429612,0.38736853,0.78633845,29.771896,0.40466812,12.244327,0.7696305,2.605441,3.8784149,-7.0036473,-1.6983973,0.061652668,1.7373455,1.4287694,0.65503335,1.7018486,2.6298947,5.065142,1.8540833,28.59025,0.32932347,498.91605,0.33958575,1366.1569,0.1663514,-28.67886,-2.0222652,1440.9663,0.16519542,1133.9509,0.25220174,-40.03735,-1.3273416,2536.2537,0.11564882,966.47156,0.44534352,-48.195126,-1.0449965,-16.290174,-0.34584615,27.74682,0.2641877,0.04178578,0.7148232,-0.027525546,-0.49709266,0.41233248,0.7516822,31.908894,0.308928,12.17349,0.7671162,2.8657453,3.6332324,-7.08608,-1.7203019,-6.797606,14.651601,0.0268241,-0.017137006,0.19545549,3.2171583,1.9695615,0.44212118,0.5047216,0.05314815,0.03468505,-28.440945,HC-M-87-93.wav
23.57581,0.11330198,21.592724,23.785658,25.622702,4.029978,98.353325,179.67743,51.88704,64.9868,0.47052476,0.53217465,0.22666983,0.4278868,0.66738224,0.4407124,6.400051,7.7563567,3.7705176,5.537072,0.21547624,0.97494763,25.159916,0.34038788,2.0900393,3.0953484,-1.6335508,-6.8619585,-4.7028255,-2.0964134,0.038657412,1.6440346,1.4674336,0.5047957,0.2709245,13.578109,3.1369214,2.5023854,20.561707,0.41787884,492.27603,0.4173406,1275.2772,0.14132354,-53.653305,-1.5858513,1449.7949,0.18328701,967.05444,0.21694636,-58.94316,-1.3606116,2497.5073,0.108552314,795.2951,0.32253858,-64.8118,-1.186153,-12.178909,-0.3800015,22.282974,0.29859197,0.051276945,0.51606333,-0.019408178,-0.5792548,0.26659948,0.8213937,28.140305,0.26864854,3.6430154,1.7533051,0.077806555,156.14613,-5.7668533,-1.8890654,-3.9654243,14.023728,0.019274967,-0.0020726942,0.068853095,1.5926805,1.629328,0.44437498,0.5871714,0.16232558,0.17007299,-35.8787,HC-M-88-109.wav
26.017849,0.121070206,23.901375,26.567318,28.819233,4.917858,179.73833,229.68343,42.362907,40.37662,0.9164594,0.72321475,0.31442952,0.74899685,1.4191755,1.104746,13.432905,7.357998,11.679094,7.549562,0.5104683,0.9422568,29.195282,0.39087895,-5.270213,-2.3132489,11.1152935,1.1584729,-4.3370876,-2.5267122,0.04294319,1.5310953,1.4498316,0.67278457,1.7867875,2.281042,-0.84746355,-7.378202,14.885432,0.56619287,448.79868,0.3202955,1259.6649,0.150204,-35.22026,-1.9550736,1422.2235,0.13561098,985.14465,0.26455224,-42.793114,-1.5073745,2451.8032,0.07252026,899.0891,0.3038455,-46.65568,-1.3492614,-11.201412,-0.4946562,19.3271,0.33625546,0.050322343,0.54811466,-0.02339577,-0.55985045,0.5705287,0.8698427,31.575764,0.3194378,-5.19262,-2.441378,11.462421,1.1798706,-4.830447,-2.366138,-3.649672,10.908331,0.03191367,-0.010585679,0.19711316,3.0790963,2.065648,0.39726028,0.44746548,0.077704914,0.06976291,-26.326662,HC-M-88-91.wav
22.516607,0.19091722,17.466661,23.764973,25.860435,8.393774,209.32533,246.30598,110.03867,100.39386,0.70251274,0.5826352,0.31676313,0.6005352,1.0368305,0.7200674,8.680818,5.6443834,4.67846,3.044889,0.53194094,0.8207268,23.151936,0.4541404,12.438196,0.65683776,8.283192,1.3299901,1.1430327,9.061474,0.07521811,1.5919926,1.5581015,0.5395292,-0.9999772,-3.679131,4.497359,3.0330834,22.791418,0.4803126,452.2803,0.34357667,1240.0887,0.16183493,-74.70939,-1.1817319,1434.9873,0.16604815,963.4664,0.29386973,-82.27373,-0.99761003,2471.3735,0.09759582,775.87976,0.39328745,-85.57249,-0.9311689,-16.000357,-0.3312249,24.678305,0.27826804,-0.00089666585,-35.83825,-0.025362477,-0.47002104,0.6730039,0.68006057,27.414206,0.32340667,12.397965,0.7351443,8.82127,1.390043,0.36407927,30.870388,-11.245017,18.842808,-0.02815121,-0.015093909,0.26940978,2.4400778,2.745946,0.22889762,0.26571026,0.12831858,0.14298898,-28.814466,HC-M-89-290.wav
27.535713,0.18152179,23.895712,28.103096,31.168793,7.273081,268.7942,335.0551,171.99841,446.12415,0.6680613,0.74817026,0.21749976,0.534482,1.0572505,0.83975077,8.731838,5.1145315,6.5370674,4.4903197,0.39658847,0.9825923,27.956337,0.48569024,-0.13840798,-72.9096,7.36987,1.8550705,-2.3050907,-4.776679,0.0590581,1.7713083,1.3798441,0.5920046,2.0236409,2.3454273,3.0674553,3.6971803,21.918589,0.5728211,504.08698,0.40025768,1295.5417,0.16203968,-66.34332,-1.327605,1479.7942,0.17486484,1013.37384,0.2839193,-71.33575,-1.1356171,2501.1785,0.1023093,869.1789,0.32353634,-75.2719,-1.04183,-13.649524,-0.48129696,22.809607,0.33665347,0.060623247,0.49388102,-0.02243854,-0.5241829,0.508434,0.78532386,33.412224,0.33091393,0.21579514,51.357903,8.8045845,1.6302911,-1.179399,-9.675156,-4.615578,12.341045,0.028643098,-0.01131148,0.14131336,2.3412097,2.387153,0.2820909,0.33186007,0.12887755,0.15373501,-28.063791,HC-M-90-295.wav
26.5661,0.15811104,24.874037,27.423615,29.779318,4.905281,152.08203,196.98813,99.381,133.66849,2.9823523,0.59329015,1.2834445,2.7322547,4.455378,3.1719337,27.023476,11.23981,14.71863,7.8809085,3.7608292,0.6313032,31.505533,0.26645827,0.5793534,21.132248,19.890825,0.56046295,7.3389497,1.6992133,0.052448995,1.8159811,1.296308,0.5921014,1.8771986,1.9280422,2.4410439,4.2886124,20.188978,0.5331763,462.7465,0.39892077,1253.4792,0.16207884,-17.864868,-2.7080104,1485.7137,0.13028955,949.90546,0.32798013,-29.661983,-1.4790143,2429.6975,0.083284974,973.24084,0.36154932,-32.30261,-1.340025,-14.211013,-0.43333423,22.169239,0.3461753,0.035305962,0.7297808,-0.019889327,-0.5002742,3.9538164,0.5854906,32.247913,0.24054644,1.1616358,10.332629,19.923115,0.56902117,7.4272413,1.7021923,-4.570062,11.777762,0.015808871,-0.010465062,0.87439597,2.1491113,0.45200744,2.0747058,3.0613031,0.15230769,0.19635735,-11.645455,HC-M-96-257.wav
26.852238,0.20398523,23.023888,26.214281,29.298214,6.2743263,260.4907,366.93835,187.0037,404.22064,0.74445295,0.5539055,0.35380626,0.6949976,1.0608652,0.7070589,8.015905,6.9837847,4.9023376,3.143028,0.4350558,0.81514484,21.859264,0.68304294,4.4224796,2.4236991,-2.9661264,-4.093287,-14.02158,-0.7293221,0.044848636,1.8401924,1.5173938,0.53107774,1.6261709,2.4478455,-1.275534,-5.8846245,20.67682,0.60385346,584.5259,0.40580645,1326.2726,0.18879446,-33.276726,-2.4867485,1601.5858,0.17485851,1038.6522,0.36441207,-43.917286,-1.7008762,2632.6555,0.10549886,905.9459,0.49842405,-47.74675,-1.528464,-14.58978,-0.45963132,23.65543,0.39469638,0.12470689,0.16834775,-0.033596378,-0.3437798,0.5144835,0.6467077,26.570484,0.45656133,5.448471,1.9988353,-3.004444,-4.33523,-14.340097,-0.72928476,-1.422061,7.402958,0.12113974,-0.012293051,0.11347714,3.093146,1.5845071,0.4977778,0.47778136,0.14617647,0.15299009,-28.963566,HC-W-54-279.wav
31.610826,0.16006725,29.555893,32.764263,34.960777,5.4048843,200.10867,213.16252,144.47974,167.30563,0.66609246,0.5130696,0.36798036,0.57719105,0.8865921,0.5186117,3.961675,2.4618268,2.375498,1.4789075,0.3539477,0.7334439,26.226448,0.267829,0.788509,14.160951,-4.1783447,-2.955323,-8.079988,-1.0346886,0.05957485,1.8496238,1.3982854,0.49111685,3.1618052,1.4300263,6.5088315,1.7380991,25.56288,0.40551093,694.8103,0.36669147,1344.6194,0.16235144,-13.080942,-3.4531343,1689.045,0.17963652,1076.1924,0.25054634,-22.391413,-1.7303116,2746.0918,0.111876346,894.011,0.38043094,-29.941338,-1.2310781,-12.959134,-0.42999056,25.435596,0.23954113,0.08994315,0.29512653,-0.015162709,-0.7727269,0.36456108,0.71646637,26.698355,0.24955377,0.6993938,16.114178,-4.2177367,-2.986092,-8.350365,-1.0080632,-7.946916,18.610392,0.07030256,-0.006603559,0.17396206,1.5799868,1.1868132,0.78925925,0.8850232,0.044594593,0.03568592,-31.34948,HC-W-58-213.wav
29.630081,0.15301402,27.59056,29.865887,32.710808,5.120247,111.53172,236.74567,72.04206,74.05782,2.0610633,0.55813843,1.0012096,1.9584281,2.9728355,1.9716259,22.037437,11.530021,16.104933,9.162791,1.9117652,0.6756543,27.646038,0.4800054,4.839507,2.835645,6.646886,2.6331272,0.07826188,152.82025,0.03299076,2.1478698,1.3171988,0.5786662,3.9450042,1.1447458,3.8903828,2.472201,22.002087,0.44875205,474.01138,0.3519806,1274.3597,0.17991607,-22.883379,-2.549846,1499.7083,0.15362349,934.3543,0.3487152,-34.048683,-1.5508717,2506.2874,0.10297665,854.3123,0.35428405,-38.26251,-1.339924,-14.29028,-0.47836435,22.814539,0.3382679,0.03956055,0.8172839,-0.028659303,-0.42143163,2.0732548,0.60581166,30.01584,0.36544183,3.843675,3.4917898,6.9474955,2.596079,-0.32602468,-36.91361,-7.760952,15.118894,-0.020711439,-0.01604457,0.45981693,3.4009156,1.1140237,0.80088234,0.886823,0.09407408,0.1109641,-16.117281,HC-W-59-276.wav
35.122925,0.11036857,32.98595,35.10373,38.189503,5.2035522,111.05494,188.46915,50.16806,52.643467,1.1260581,0.476956,0.67464113,1.0696234,1.5288758,0.8542347,11.500423,6.9193897,5.9774256,3.2712884,0.7007876,0.65256006,24.788616,0.40488183,-3.5855381,-3.7312493,-4.5155177,-3.061924,-12.481358,-0.94320166,0.036819942,1.6853328,1.2612618,0.4457596,4.1156034,1.0511062,5.268953,1.9990171,21.427591,0.45497698,639.7844,0.38540503,1350.6921,0.17897788,-15.986211,-2.7511978,1623.3892,0.17737259,1086.4578,0.33347756,-22.695772,-1.6387746,2673.4302,0.113591336,925.64014,0.44654185,-30.121117,-1.1708986,-10.186539,-0.5946643,22.563374,0.3245151,0.09737213,0.2801048,-0.015388537,-0.8203688,0.7182525,0.6388217,25.586998,0.36350146,-3.9974544,-3.369965,-4.910264,-2.8291183,-12.7608595,-0.9245036,-4.171644,11.632719,0.07355506,-0.00694636,0.36889765,2.9967036,0.7805464,1.213077,1.4322408,0.06611111,0.052929606,-26.05597,HC-W-61-212.wav
30.49907,0.16427317,30.608585,31.587204,33.04066,2.4320755,176.07002,209.19211,40.782875,30.915379,1.7900687,0.42746252,1.1563542,1.721899,2.3789866,1.2226324,22.033361,12.2211,15.331821,8.151191,1.459938,0.56028634,20.619642,0.5289929,9.043598,1.1521746,12.693181,0.82700676,-6.3347697,-1.6372703,0.032858714,2.0485108,1.3278306,0.5636309,4.1400733,0.9946381,5.5497494,1.5085281,22.004004,0.34195673,512.87537,0.33189365,1283.1013,0.17763251,-40.373417,-1.7851684,1611.0433,0.13835055,951.8373,0.44959062,-51.0892,-1.2482405,2583.6482,0.09043313,991.7242,0.5100048,-52.32864,-1.205751,-13.680651,-0.359653,21.38346,0.3177272,0.0037057828,8.602367,-0.030357296,-0.37276876,1.5812978,0.50031894,22.843424,0.42344224,8.714796,1.1642566,12.529804,0.86682016,-7.868852,-1.2850006,-8.01223,14.546668,-0.031001525,-0.019432941,0.90550584,4.7300773,2.2164948,0.36395347,0.3999077,0.07594594,0.08195118,-19.333647,HC-W-61-353.wav
31.519375,0.15474476,30.290514,32.56509,34.739357,4.448843,210.48479,313.9286,109.5791,107.44982,1.2958826,0.51469576,0.6092194,1.2506948,1.8161849,1.2069654,11.024176,6.249555,6.5344105,4.1915545,0.8864787,0.6851647,26.325274,0.42894176,3.1040525,3.6268833,1.6230959,8.849874,-8.446935,-1.1733485,0.045881424,1.820926,1.2696372,0.5207861,3.5749626,1.3595774,3.0819864,3.3483205,21.832703,0.39458552,502.0842,0.3903292,1286.8488,0.15781148,-18.929287,-2.7394974,1507.6122,0.16776645,1000.79926,0.32152846,-28.467535,-1.5880942,2542.6787,0.09231276,895.88385,0.45962793,-34.72414,-1.2457514,-12.812435,-0.393668,23.01301,0.27576813,0.084175505,0.28427795,-0.022693817,-0.49286485,0.93318564,0.6488273,27.634077,0.3675989,2.612292,4.244263,1.988878,7.4166503,-8.521261,-1.1914709,-6.0688777,13.950156,0.0748728,-0.012718571,0.32028434,2.361078,1.433007,0.63666666,0.8228906,0.05512195,0.04167949,-22.701801,HC-W-63-198.wav
33.462185,0.15508524,32.02706,34.03248,36.775673,4.7486115,193.19205,277.17908,94.23487,103.39184,0.4962725,0.64686143,0.22000569,0.43220925,0.7381534,0.5181477,6.269469,3.8023121,4.2566657,2.6981869,0.2560133,0.8803507,25.860737,0.5619819,7.3395147,1.9359024,9.290396,1.5899721,-7.743021,-1.7609932,0.026229603,1.9944007,1.2434226,0.6372329,6.8165293,0.7012595,1.9488156,6.403972,23.010658,0.5149703,642.03357,0.29279372,1302.4504,0.16859247,-62.519493,-1.298796,1699.3867,0.17156525,1007.1589,0.45484915,-68.781876,-1.0653602,2741.6924,0.11683312,828.191,0.467086,-72.947556,-0.9690255,-17.328318,-0.47836405,27.965984,0.33275244,0.05136102,0.63280344,-0.028760895,-0.5336107,0.31684834,0.7122752,30.863447,0.361268,7.7114987,1.8932623,7.926288,2.0151675,-10.5326805,-1.3217623,-5.378333,11.790655,0.0008383917,-0.008115144,0.07124743,3.0578513,1.3524704,0.54938775,0.53197896,0.21205127,0.26619038,-31.783722,HC-W-63-7.wav
30.712233,0.17634794,30.693419,32.738895,33.688354,2.994936,296.62027,407.7188,87.13372,117.71844,1.5066061,0.58230495,0.6782297,1.4196658,2.2244446,1.5462149,18.334055,9.505379,11.752769,7.2635255,1.287975,0.72196126,30.672813,0.40282732,6.2682457,2.4420009,16.608728,0.7980536,-11.47327,-1.0339254,0.040740397,2.2435315,1.2245435,0.57054645,5.0144773,0.94783616,1.4366277,8.96921,23.27004,0.5174297,482.54007,0.30213284,1270.5385,0.1798934,-14.207326,-3.051039,1569.6222,0.16230813,949.435,0.44979265,-30.361877,-1.2650173,2588.992,0.09431277,958.2629,0.5500657,-33.346603,-1.1335164,-17.533396,-0.38663846,25.213959,0.32736868,0.03871644,0.8487758,-0.03363549,-0.3771061,1.3414927,0.68903047,31.568003,0.36742347,6.0980844,2.5049913,16.643473,0.8112295,-12.128049,-0.95978,-8.542115,14.8845005,-0.011689721,-0.016584216,0.37928635,2.996058,0.7368421,1.2789285,1.496604,0.0765,0.087879166,-18.748236,HC-W-64-273.wav
28.720442,0.2314276,25.70178,30.229252,32.93185,7.23007,243.39044,192.46594,207.54436,668.3942,1.3572439,0.7351631,0.32355917,1.2438202,2.1608994,1.8373402,24.396904,13.937186,19.591175,8.748667,1.1940494,0.81913644,27.118164,0.5824578,6.53232,2.3014998,17.130802,0.96198833,-7.1584945,-2.2798245,0.047437448,2.0676076,1.3433031,0.730351,3.752919,1.4169825,3.7711923,4.0161605,23.525564,0.57974267,513.474,0.342924,1250.8054,0.21325646,-50.369133,-1.5032319,1558.7351,0.1595615,941.8413,0.44397625,-59.47093,-1.1616857,2661.2095,0.1014562,942.04755,0.6094288,-63.843483,-1.0408871,-15.275613,-0.52937335,25.707129,0.3684821,0.016202608,2.6679041,-0.023156686,-0.63032526,1.4074056,0.69136375,31.432236,0.41493812,5.482976,2.9508762,17.785542,1.0026169,-10.159407,-1.6266232,-11.042793,20.069248,-0.046492945,-0.010109904,0.43628502,4.1374216,2.778807,0.2736,0.3368942,0.07885246,0.065714195,-20.020893,HC-W-64-341.wav
32.160454,0.23757681,21.187159,35.157455,38.590233,17.403074,229.39433,307.07675,135.70065,130.54341,0.6498279,0.349445,0.44425946,0.6017604,0.82820445,0.383945,3.0963132,1.731303,1.7021646,1.0456984,0.3009018,0.5307542,20.396141,0.37792027,0.29454353,26.586996,-7.6744704,-1.1873523,-6.5936313,-1.1637026,0.061666876,1.5999691,1.4031996,0.4532628,1.1303792,3.559737,2.5785902,5.158748,19.80628,0.6088811,610.686,0.4290689,1330.9186,0.15266183,-39.794506,-1.9343997,1606.7891,0.17347923,1078.5084,0.2578031,-37.694588,-1.6921837,2614.7441,0.11579554,972.2914,0.4250329,-43.4865,-1.4141974,-10.15486,-0.3848038,21.251144,0.26174223,0.09120749,0.24955845,-0.014981751,-0.6096232,0.31634423,0.5231765,21.7119,0.3008182,-0.5877834,-12.673959,-8.044752,-1.1704057,-6.794955,-1.1476176,-7.0259905,15.417146,0.07546188,-0.009944162,0.21879071,1.6771998,2.314251,0.35789475,0.46820343,0.06573333,0.059288524,-34.764362,HC-W-65-203.wav
30.91299,0.106061466,29.235535,31.252232,33.027992,3.7924576,232.25119,347.26486,79.432045,124.34205,1.2111444,0.68879837,0.47556254,1.0406961,1.8191016,1.343539,18.971672,10.63124,12.869077,7.3367443,0.7317096,0.86197966,26.314926,0.49407807,6.398158,2.047421,5.39207,2.958316,-0.059233695,-185.29353,0.021820256,2.071968,1.131408,0.7452656,6.1185136,0.705711,6.182189,1.2592131,23.615929,0.43613425,528.3354,0.31699097,1335.2126,0.16657944,-37.783775,-1.818437,1558.5486,0.16080305,1093.0775,0.44023457,-47.500874,-1.3171738,2535.444,0.11579509,978.9856,0.52954996,-51.635406,-1.1770488,-14.23453,-0.51928777,23.19124,0.3674043,0.070682466,0.39670324,-0.02423998,-0.49235293,0.84167653,0.74325025,29.624485,0.3480409,6.506975,2.0322833,6.2716346,2.7012582,0.28807044,39.535362,-3.7053754,10.304224,0.027579853,-0.011089236,0.14602876,3.3797219,1.5282393,0.543913,0.67393225,0.11882353,0.12576272,-22.738863,HC-W-66-55.wav
28.057707,0.10407284,26.602266,28.279625,30.070076,3.4678097,181.27057,309.85614,49.86167,49.94884,0.59809184,0.49678254,0.30836093,0.57169926,0.83113015,0.5227692,7.395114,4.3066077,5.6132092,2.9183695,0.3272029,0.68335813,31.291918,0.47111744,12.769601,0.9475745,5.8764567,2.2194886,-3.009175,-3.3433867,0.02660915,1.6941788,1.2703655,0.807585,4.6541667,0.9857481,2.0017462,3.6257522,29.404745,0.35540444,567.54156,0.26562148,1369.094,0.1599876,-38.27029,-1.8254791,1586.9901,0.17063318,1073.5863,0.3622291,-52.658978,-1.1892581,2654.0564,0.08805141,849.8954,0.45068935,-57.161713,-1.0588982,-20.09971,-0.37651372,28.305439,0.33281922,0.07145608,0.36389643,-0.03663064,-0.3493164,0.3697404,0.5819611,35.29106,0.33384457,14.618335,0.75170034,6.589273,2.0616434,-4.127663,-2.4202106,-4.8006525,10.526451,0.04004164,-0.016464323,0.11827966,4.4407897,1.7333884,0.4733333,0.52572703,0.09638889,0.1184425,-29.788141,HC-W-66-70.wav
32.798397,0.19839174,32.572235,34.175236,37.128033,4.5557976,276.48746,491.02,91.93601,152.24901,0.5188804,0.6845034,0.19082788,0.45385224,0.78211343,0.5912856,5.813451,3.7428188,4.07848,3.13698,0.22342478,0.8729275,29.454605,0.4204302,1.686747,6.5302577,14.164829,0.98293173,-9.807977,-1.5566248,0.024579182,2.1048348,1.0195637,0.73170376,7.061517,0.8357382,1.1934607,13.36675,18.454077,0.81884295,575.69025,0.35919547,1293.1101,0.19229075,-54.02543,-1.3752849,1601.8099,0.18501236,1017.0067,0.4221846,-58.729794,-1.1369634,2642.136,0.10996284,888.3423,0.50584215,-62.382275,-1.0405742,-16.36801,-0.43669707,25.842823,0.35551688,0.018615814,2.0052438,-0.024017915,-0.5574196,0.2615289,0.7607747,32.692787,0.31999123,1.8782742,6.3099556,14.574303,1.0224662,-12.438204,-1.2528363,-8.66967,16.730976,-0.0311283,-0.009662893,0.06974545,2.1425629,1.506397,0.5227397,0.5974518,0.12969697,0.1732048,-31.579542,HC-W-67-16.wav
28.909355,0.2650061,21.896042,31.901537,33.99293,12.0968895,301.65256,464.6077,83.08182,71.39938,0.41130435,0.68216324,0.15780376,0.3508979,0.6007885,0.4429847,5.0776744,2.9307053,2.99974,1.6607435,0.20198695,0.7537821,32.621502,0.36810097,9.811778,1.2892847,1.3764828,9.682818,3.3535223,2.795641,0.044027973,2.443982,1.1777296,0.676978,4.6764727,1.4010926,6.7139087,3.0348,25.558544,0.7109994,641.5915,0.2819309,1354.6858,0.1611664,-47.784355,-1.4812858,1630.6263,0.14528774,1048.748,0.3251597,-58.088272,-1.1082867,2752.391,0.0987297,877.16223,0.47760245,-65.35465,-0.9330714,-18.381031,-0.3521378,31.361143,0.25990525,0.0038084902,7.6249633,-0.021345396,-0.49610823,0.22955851,0.6782764,35.361485,0.28789014,9.528074,1.3756256,1.095993,13.044479,2.780581,3.5071497,-14.261421,24.67154,-0.024656642,-0.01322552,0.08598407,2.5251286,2.258223,0.3497826,0.5098059,0.08037037,0.07721134,-33.499702,HC-W-67-17.wav
33.731495,0.17194226,31.799866,34.320595,38.02983,6.229965,226.4475,292.60266,126.11705,155.359,1.4064384,0.79918975,0.31661764,1.2291589,2.2239063,1.9072887,20.436441,12.2729845,16.23933,8.175981,1.1969285,0.92086136,23.201866,0.5311876,9.251205,1.5746955,1.9083136,9.578623,-2.9634821,-4.262213,0.033469904,2.3296182,1.157692,0.75125974,6.700004,0.8026922,5.6582317,2.592248,23.903181,0.62924504,548.83856,0.3173366,1334.9705,0.17552376,-60.88736,-1.4191029,1602.7018,0.1709183,1029.098,0.4651442,-64.02601,-1.1877546,2597.3381,0.11359901,897.62994,0.5276372,-67.65295,-1.0889993,-16.289448,-0.4824683,26.107767,0.31926903,0.039294954,0.98326695,-0.029907132,-0.4494071,1.5120965,0.7242785,27.208124,0.3704815,8.160221,1.9073619,-0.7364356,-26.833265,-6.304321,-1.9421794,-14.626656,24.110744,-0.052477036,-0.01181681,0.25154242,3.164179,1.8535126,0.39661288,0.3442755,0.14686275,0.13539325,-19.072088,HC-W-67-327.wav
